ID,PHYSICAL_TABLE_NAME,NAME,ESPACE_ID,SS_KEY,MULTITENANT,MULTITENANT_VIEW,IS_ACTIVE,IS_SYSTEM,IS_EXTERNAL,PRIMARYKEY_SS_KEY,DESCRIPTION,Extension_Id,GENERATION,Is_Active_Attribute,Label_Attribute,Order_By_Attribute,Data_Kind,Multilingual,Multilingual_Table_Name,Expose_Process_Events,Event_Table_Name,Base_View_Name,LOGICALDATABASE
4752,OSUSR_0ei_Product,Product,1384,947db055-2214-4cfc-bd2d-35ad668cb49d,0,0,1,0,0,d37bee9e-2bde-4682-bee2-e580ab1a1e8d,Entity that holds the records of type Product.,NULL,0,,,,entity,0,,0,OSEVT_0ei_Product,,
4753,OSUSR_0ei_ProductSales,ProductSales,1384,9fd2294b-a009-4014-a923-7cb02b70da69,0,0,1,0,0,571545b2-e25c-4ba5-8b0e-ef2d75862c07,Entity that holds the records of type Product Sales.,NULL,0,,,,entity,0,,0,OSEVT_0ei_ProductSales,,
4754,OSUSR_0ei_ShoppingCart,ShoppingCart,1384,b1f71a66-844e-4529-ac07-8dedea6438d0,0,0,1,0,0,12548b06-a7cb-446f-87d4-7b13bfd4f87d,Entity that holds the records defining the contents of the shopping cart.,NULL,0,,,,entity,0,,0,OSEVT_0ei_ShoppingCart,,
4755,OSUSR_0ei_ProductFavorite,ProductFavorite,1384,c2ae3da6-50e7-456d-86c5-c54405324d3b,0,0,1,0,0,5ead2f79-bec6-4d06-8654-0c687d0a2a92,Entity that holds the value if product is favorite.,NULL,0,,,,entity,0,,0,OSEVT_0ei_ProductFavorite,,
4756,OSUSR_0ei_ProductFeature,ProductFeature,1384,d8c66ccd-4b80-4adf-ac08-cbd03c1c545a,0,0,1,0,0,f25de71c-dda5-4117-bec1-2db548e088f9,Entity that holds the features for products,NULL,0,,,,entity,0,,0,OSEVT_0ei_ProductFeature,,
4757,OSUSR_0ei_ProductInventory,ProductInventory,1384,debf8075-913f-4b27-b952-ceaf0b7ef2a4,0,0,1,0,0,a7f35407-2329-4cca-864c-d6de602145e7,Entity that holds the records of type ProductInventory.,NULL,0,,,,entity,0,,0,OSEVT_0ei_ProductInventory,,
4758,OSUSR_0ei_ProductImage,ProductImage,1384,f60f6bce-dd23-4caa-87e2-01cd25e12246,0,0,1,0,0,e222ade0-96a6-4482-a1c2-4e257d7434bd,Entity that holds the sample images for Products.,NULL,0,,,,entity,0,,0,OSEVT_0ei_ProductImage,,
4759,OSUSR_rj6_TaskAttachment,TaskAttachment,1386,109dc6f9-d2dc-4cb0-a3a9-b2611f1d4fac,0,0,1,0,0,19276e40-6767-4582-9136-28d1d5543242,Entity that holds the metadata of the task's attachments.,NULL,0,,,,entity,0,,0,OSEVT_rj6_TaskAttachment,,
4760,OSUSR_rj6_Task,Task,1386,1e253bb8-fa40-4183-9b37-166a24aa45ef,0,0,1,0,0,e3b8e925-b8ee-46a5-8525-cdc030e7269f,Represents a task that needs to be carried out,NULL,0,,,,entity,0,,0,OSEVT_rj6_Task,,
4761,OSUSR_rj6_TaskSort,TaskSort,1386,45d1c886-b5c9-4b4d-a433-93596e263439,0,0,1,0,0,25139fcb-24b7-44d5-b101-42ece51ed9a0,Holds the possible values for the sorting of tasks' list,NULL,0,1814351f-344b-4bff-9e05-8dc4d91930e7,ae0d670f-70af-4d52-98cb-c4af837c0b0f,00d3a2d7-e035-4c24-8fc9-46a095fdd46b,staticEntity,1,OSUSR_rj6__MLTaskSort,0,OSEVT_rj6_TaskSort,,
4762,OSUSR_rj6_Tag,TaskTag,1386,4c32cc29-082d-4b88-96fe-6ff88b94ae4b,0,0,1,0,0,e09b198e-8877-461e-ae22-2341caa2bf48,Holds the possible values for a task's tag,NULL,0,ca84ef07-e1ad-4fd7-bbf1-32d516425002,a838f637-750e-4c98-8f0f-0202a17e18df,2de4473b-6a86-4768-b81a-a0a533b16fb7,staticEntity,1,OSUSR_rj6__MLTag,0,OSEVT_rj6_Tag,,
4763,OSUSR_mt1_Model,Model,1388,543caa91-e49b-4f09-a87f-612aae2c430f,0,0,1,0,0,c0f92986-8cc7-4df8-bae9-e2986a886e38,Entity that holds the records of type Model.,NULL,0,,,,entity,0,,0,OSEVT_mt1_Model,,
4764,OSUSR_mt1_Brand,Brand,1388,6f16377a-5aab-4935-9ae8-7b2c9e2a6267,0,0,1,0,0,9bb077f0-edb7-4ff9-9921-0007766c8376,Entity that holds the records of type Brand.,NULL,0,,,,entity,0,,0,OSEVT_mt1_Brand,,
4765,OSUSR_mt1_ModelVersion,ModelVersion,1388,d8c7b08d-b89b-4ebe-a330-261bfd5bbb0b,0,0,1,0,0,d16b651b-026f-4339-9fc2-763b4fbd7b1c,Entity that holds the records of type ModelVersion.,NULL,0,,,,entity,0,,0,OSEVT_mt1_ModelVersion,,
4766,OSUSR_2m7_WorkOrderTask,WorkOrderTask,1389,0d9c0ad9-3673-4dc5-ba13-caac665c4f86,0,0,1,0,0,67c2d9a2-9c13-4488-a7f0-9ee60db8651e,Entity that holds the records of Work Order Tasks.,NULL,0,,,,entity,0,,0,OSEVT_2m7_WorkOrderTask,,
4767,OSUSR_2m7_WorkTaskType,WorkTaskType,1389,1e2b7ae0-7d5d-475f-9601-d48cb7daef17,0,0,1,0,0,d769164d-4b2a-4869-84d5-f3ba95baa4a8,Type of Task,NULL,0,322ab321-71ed-44a2-a4aa-359e002dcfa5,358fdf8b-6bb1-4b13-a9f1-5735646f5aa2,ef8df4cf-401b-445d-9b59-2a029dbabee2,staticEntity,0,,0,OSEVT_2m7_WorkTaskType,,
4768,OSUSR_2m7_CustomerNote,CustomerNote,1389,35d5103e-3ceb-4848-9934-704d265a6b79,0,0,1,0,0,cdb67a8a-7fb2-45f7-b825-9e273a828ccc,Entity that holds the records of Customer Notes.,NULL,0,,,,entity,0,,0,OSEVT_2m7_CustomerNote,,
4769,OSUSR_2m7_WorkOrderStatus,WorkOrderStatus,1389,92b5cad6-eb1d-4c75-b65d-f5891b4fcef9,0,0,1,0,0,c42dca0e-f596-4eb5-9f6e-1818e564cad1,Status of the Work Order,NULL,0,c327fc76-38b1-46e7-9be5-0b9c7081fe79,04f2d43f-041c-42fe-88ac-a46eff9d4cd9,e30f5ce2-18f7-4bae-a8da-bd1a8b9f9550,staticEntity,1,OSUSR_2m7__MLWorkOrderStatus,0,OSEVT_2m7_WorkOrderStatus,,
4770,OSUSR_2m7_CustomerFeedback,CustomerFeedback,1389,c08110e2-98d8-48eb-ba3b-9e636333ccd9,0,0,1,0,0,5ced1625-84df-4be6-a65a-97f154944f53,Entity that holds the records of Customer Feedbacks.,NULL,0,,,,entity,0,,0,OSEVT_2m7_CustomerFeedback,,
4771,OSUSR_2m7_WorkTask,WorkTask,1389,c610b76b-6d30-422d-9e85-733709a9bda0,0,0,1,0,0,edd915fe-a61c-4de1-98f4-eba7e8d31b75,Entity that holds the records of Work Tasks.,NULL,0,,,,entity,0,,0,OSEVT_2m7_WorkTask,,
4772,OSUSR_2m7_WorkOrderType,WorkOrderType,1389,c9997474-06aa-4d9a-963f-c23892b78f60,0,0,1,0,0,6dbf29bb-cda2-4cdf-aa3b-2f3244c61c57,Type of Work Order,NULL,0,902c35c2-83f0-41c3-aaf3-58eb2f68bca1,913d070b-15b5-47a6-9d83-49902ca5a63e,df806e81-f2b6-40d6-9ca0-c55bfa56f83b,staticEntity,1,OSUSR_2m7__MLWorkOrderType,0,OSEVT_2m7_WorkOrderType,,
4773,OSUSR_2m7_WorkTaskServiceType,WorkTaskServiceType,1389,ccc0d4bf-d98a-47cd-8ba9-726f198e1b95,0,0,1,0,0,85e6eb48-6dc9-456b-a6a7-092ccaa3fef3,Type of Service,NULL,0,ed8d5537-d3e3-4101-8be0-6932c4a0a25b,11d6c38b-ea12-46ed-9f79-7da6586ca8a9,fcd6655b-f401-4e10-8d2b-f92b6a5adda2,staticEntity,1,OSUSR_2m7__MLWorkTaskServiceType,0,OSEVT_2m7_WorkTaskServiceType,,
4774,OSUSR_2m7_WorkOrder,WorkOrder,1389,efe11da3-b6e1-4723-aa6e-f48508faaa75,0,0,1,0,0,89317e19-9ba3-46ff-afa3-9b7a7f96a240,Entity that holds the records of Work Orders.,NULL,0,,,,entity,0,,0,OSEVT_2m7_WorkOrder,,
4775,OSUSR_7vo_SeriesEvent,SeriesEvent_v1,620,ca843517-6f55-4ce4-b34e-28fc63cd740f,0,0,1,0,0,08138794-1977-4762-b67b-9e40cdc95e21,,NULL,0,,,,staticEntity,0,,0,OSEVT_7vo_SeriesEvent,,
4776,OSUSR_7vo_XAxisType,XAxisType,620,d2ce446b-c3dd-4453-8e99-0a586230a85c,0,0,1,0,0,2fed3c78-9273-47e4-8355-da3bb200b1d7,,NULL,0,315d18b9-bfdd-4275-93ac-74918a5d4d28,,bcedee49-95ec-4e51-bcc0-91274c3de44a,staticEntity,0,OSUSR_7vo__MLXAxisType,0,OSEVT_7vo_XAxisType,,
4777,OSUSR_0ha_CarouselProvider,CarouselProvider,638,01addca3-86ba-436f-950e-e48d74ea2cac,0,0,1,0,0,491f8e74-cd6f-4085-a3cd-3d3fb76fee38,,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_CarouselProvider,,
4778,OSUSR_0ha_Month,Month,638,33d9b724-a0b1-4b0a-91fb-272143c44a85,0,0,1,0,0,b0d2669e-5ade-4e12-a8fa-4a5ab3a61f77,Contains the list of available months.,NULL,0,,,4aab7783-58c4-491c-b51a-2d072aa0783d,staticEntity,0,OSUSR_0ha__MLMonth,0,OSEVT_0ha_Month,,
4779,OSUSR_0ha_DatePickerLanguage,DatePickerLanguage,638,45402ee4-73bf-42a2-b5f8-371ae940bf4f,0,0,1,0,0,2fd72303-00ce-4d1a-ae58-779015f6de4f,Used to define the DatePicker default language.,NULL,0,,6ef0a36f-b213-46ab-8e67-d92af1626398,,staticEntity,0,OSUSR_0ha__MLDatePickerLanguage,0,OSEVT_0ha_DatePickerLanguage,,
4780,OSUSR_0ha_DatePickerTimeFormat,DatePickerTimeFormat,638,55e54b1a-0efe-4bef-ae10-c2769129634d,0,0,1,0,0,c34c34a6-d247-42b7-891b-f5d4031c3132,Used to configure if the calendar is DateTime 12/24h type or if is Date type.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_DatePickerTimeFormat,,
4781,OSUSR_0ha_AccordionIconType,AccordionIconType,638,635cc1de-f6de-4b65-baf1-c661bc518266,0,0,1,0,0,19a39cfb-1cc5-47ce-b006-78b26c79dd76,Set of icons shown in of the AccordionItem,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_AccordionIconType,,
4782,OSUSR_0ha_RangeSliderType,RangeSliderType,638,6f4436fe-d69a-4b09-8cc9-abddba377729,0,0,1,0,0,c0178638-e662-4704-bebc-c10113ad0afc,Set the RangeSlider types.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_RangeSliderType,,
4783,OSUSR_0ha_CarouselDirection,CarouselDirection,638,71cbe266-f7c5-42fb-beae-76bc325d99ea,0,0,1,0,0,0a6676da-6f14-402c-a443-c3ee6678f220,Sets the direction in which the Carousel moves.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_CarouselDirection,,
4784,OSUSR_0ha_RangeSliderProvider,RangeSliderProvider,638,76a8780c-9acf-4be3-949d-c5bb30052481,0,0,1,0,0,40c8eb20-235e-4103-a47e-ebcc200f78a3,Define the range slider providers that could be used.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_RangeSliderProvider,,
4785,OSUSR_0ha_BooleanTypes,BooleanTypes,638,9882c8fc-0dd6-492e-b6b9-7a68059ecc06,0,0,1,0,0,01efbe48-0032-4684-b867-196358a9209d,Used in the context of Providers Enxtensibility.,NULL,0,,01efbe48-0032-4684-b867-196358a9209d,7046d3f3-2cf0-4e52-a8f9-7b25fdb9f6b9,staticEntity,0,OSUSR_0ha__MLBooleanTypes,0,OSEVT_0ha_BooleanTypes,,
4786,OSUSR_0ha_AccordionIconPosition,AccordionIconPosition,638,a848db2d-fe6c-4df1-8c10-8bdb3c2e948a,0,0,1,0,0,0be7988a-cdef-4258-ad0b-06885ad085cf,Sets the position of the icon in a Accordion Item pattern.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_AccordionIconPosition,,
4787,OSUSR_0ha_DatePickerCalendarType,DatePickerCalendarType,638,a8849efb-7aa4-4297-971f-db5b0c65fbfa,0,0,1,0,0,2eea030c-1186-4485-97c3-e5d2bca53449,Set the Calendar types.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_DatePickerCalendarType,,
4788,OSUSR_0ha_ProgressType,ProgressType,638,b1c32742-606e-4e3e-9923-1c2e6e69ab6c,0,0,1,0,0,abf44ac1-6f6d-4d35-93af-4d254e92d566,Define the progress types that could be used.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_ProgressType,,
4789,OSUSR_0ha_DropdownProvider,DropdownProvider,638,c432b13a-7b10-4a88-993c-71748f34d7ff,0,0,1,0,0,86f05a68-c2df-4175-ae40-8f7437eb831c,Sets which is the Dropdown provider.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_DropdownProvider,,
4790,OSUSR_0ha_DropdownType,DropdownType,638,e225f392-825d-442c-ac1f-b4b08d829a5d,0,0,1,0,0,aeccaa88-724d-483e-b2f2-cf25eddc1afb,Sets which is the Dropdown type.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_DropdownType,,
4791,OSUSR_0ha_DatePickerProvider,DatePickerProvider,638,eba14106-529d-4e9d-9ca0-fdb74716d75f,0,0,1,0,0,90e6205a-601f-4c6a-ac3c-b33f4cff02cc,Used to store the provider name.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_DatePickerProvider,,
4792,OSUSR_0ha_CarouselNavigation,CarouselNavigation,638,ee3aefc9-e437-49fb-86a2-0c2d0656ed43,0,0,1,0,0,6d2e0625-8d4e-4b99-b19e-e1827f417b9a,Sets the navigation type of the Carousel.,NULL,0,,,,staticEntity,0,,0,OSEVT_0ha_CarouselNavigation,,
4793,OSUSR_0ha_DatePickerWeekDay,DatePickerWeekDay,638,fd4ed0ba-1ab9-4a3e-a2b1-18f41793be2d,0,0,1,0,0,1e9c3d36-f3b7-47bb-898c-0daab9931907,Used to define which week day should be displayed first.,NULL,0,,,1e9c3d36-f3b7-47bb-898c-0daab9931907,staticEntity,0,,0,OSEVT_0ha_DatePickerWeekDay,,
4794,OSUSR_cuh_Sample_Membership,Sample_Membership,1137,1c076780-8079-494e-b9e8-f5f503a412d4,0,0,1,0,0,0e94f146-e37b-466a-b2d6-a12ecd7c8769,,NULL,0,,8fcaf843-f826-451c-8458-a1aef966febd,,staticEntity,1,OSUSR_cuh__MLSample_Membership,0,OSEVT_cuh_Sample_Membership,,
4795,OSUSR_cuh_Sample_Invoices,Sample_Invoices,1137,4f194b31-7916-4947-a167-dc291d884fc5,0,0,1,0,0,e5b66fe8-4533-46c8-b57a-24c16fa9bf66,,NULL,0,,48212911-4cee-4624-975e-95af1f363025,,staticEntity,1,OSUSR_cuh__MLSample_Invoices,0,OSEVT_cuh_Sample_Invoices,,
4796,OSUSR_cuh_Sample_Payment,Sample_Payment,1137,aa769ca0-d3de-44b0-b149-ba2376a907a2,0,0,1,0,0,67fbf2b0-5e52-4206-9b49-73405f6ec97f,,NULL,0,,567ae99f-5328-4fd8-be5a-5849e01b526f,,staticEntity,1,OSUSR_cuh__MLSample_Payment,0,OSEVT_cuh_Sample_Payment,,
4797,OSUSR_wct_AnnouncementPrograms,AnnouncementPrograms,1275,1364c8cf-ea43-4e2c-aff3-83f79a8322c5,0,0,1,0,0,8cc04a64-5b14-46f4-9237-e818e361f1dd,Program to send announcement to - also specifies location in case target is only for specific locations,NULL,0,,,,entity,0,,0,OSEVT_wct_AnnouncementPrograms,,
4798,OSUSR_wct_AnnouncementLocations,AnnouncementLocations,1275,b65d91d2-6d83-4934-8e77-a92b5e2de423,0,0,1,0,0,35944c2b-97ee-4a68-b914-dc36804c4995,Locations to send announcement to,NULL,0,,,,entity,0,,0,OSEVT_wct_AnnouncementLocations,,
4799,OSUSR_wct_AsyncProcess,AsyncProcess,1275,a8ebd64e-f461-4160-a03c-aacfa62df39e,0,0,1,0,0,7a97b868-4e5b-4c10-82ae-4a2a70029b06,Asynchronous process data,NULL,0,,,,entity,0,,1,OSEVT_wct_AsyncProcess,,
4801,OSUSR_3gj_MembershipAndBillingStep,MembershipAndBillingStep,1356,a66909fd-60ea-44b8-9c53-4d3664172e9d,0,0,1,0,0,2516ae28-ae4c-490c-9222-86a75b623a81,Contains all steps of MembershipAndBilling process,NULL,0,42d75caa-d5a2-4f7d-b21b-3f3b93cffe76,121dabc8-1dce-4029-bc39-54638bf37178,518635f7-ac59-4b30-b13d-61e09038fcea,staticEntity,1,OSUSR_3gj__MLMembershipAndBillingStep,0,OSEVT_3gj_MembershipAndBillingStep,,
4816,[OSLogDB].[dbo].[oslog_Cyclic_Job],oslog_Cyclic_Job,NULL,da505bc0-ec0c-4987-a29d-9f636dbe9e68,0,0,1,0,1,,,156,-1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,OSLogDB
4820,OSUSR_nmo_AuthDetail,AuthDetail,1402,4f33a2dd-30b1-4fbe-98a7-dd083d307209,0,0,1,0,0,b783ca5a-abbe-4640-90b8-57ed217dbfe5,,NULL,0,,,dafa60e1-5219-49ca-b7b2-9f1ad5537926,entity,0,,0,OSEVT_nmo_AuthDetail,,
4821,OSUSR_mrn_APIControl,APIControl,929,4865e8a9-afb4-4398-b53d-755c4fdf1da6,0,0,1,0,0,6e2e1b51-539a-49fd-8a05-5d8ab6a82da5,,NULL,0,,,,entity,0,,0,OSEVT_mrn_APIControl,,
4822,OSUSR_mrn_TimerStatus,TimerStatus,929,f94b6b68-b815-4e54-baa0-e0f46d922199,0,0,1,0,0,4f663cba-a185-47ac-ab14-19c537596030,Static Entity with Timer Status,NULL,0,64394730-7334-4624-964b-d17a424df182,18b26890-c75c-47e2-939f-ed0646e39b2b,449bae0c-51b0-42d7-ac1a-34df8106c751,staticEntity,1,OSUSR_mrn__MLTimerStatus,0,OSEVT_mrn_TimerStatus,,
4825,OSUSR_3a7_BiometricType,BiometricType,1412,f82ec23f-6361-40ee-ac71-79592d7efae3,0,0,1,0,0,5bb4b935-f565-4e98-ab84-a06f50854739,,NULL,0,dc97228c-40c0-422a-b340-b26b173dcffb,250c4df8-37ed-4424-8600-6fcb8843b6fb,e14e6dcd-935d-43e9-8bf0-6225c534a2d1,staticEntity,1,OSUSR_3a7__MLBiometricType,0,OSEVT_3a7_BiometricType,,
4831,OSUSR_liv_BiometricAuthentication,BiometricAuthentication,1086,9d532187-467f-4001-b799-c43ec9d3dc1d,0,0,1,0,0,14b7bd2c-c794-437e-a8f9-e59d57d3dd87,Contains user account to log into when Face/Touch Id is used to login on this device,NULL,0,,,,clientEntity,0,,0,OSEVT_liv_BiometricAuthentication,,
4851,OSUSR_bxf_KeyCode,KeyCode,1430,5603a08e-48d8-4ace-911b-5e301f421b81,0,0,1,0,0,fe32b155-44ff-4de9-997b-3bc88db6f53e,Keyboard key code for javascript validation on keypress.,NULL,0,,d764c305-b3f4-47a0-a476-4548affe2292,1586def6-2fd3-48f7-99cc-6452bde18aee,staticEntity,1,OSUSR_bxf__MLKeyCode,0,OSEVT_bxf_KeyCode,,
4855,OSUSR_41o_GutterSize2,GutterSize,1002,518d15c0-b04c-465b-ab64-7b880b601487,0,0,1,0,0,499fba7b-f9ee-472a-922a-34af744c06e2,Different sizes of gutter.,NULL,0,,,644615f1-43d9-4c3a-9201-aa438e40da85,staticEntity,0,OSUSR_41o__MLGutterSize2,0,OSEVT_41o_GutterSize2,,
4859,OSUSR_cuh_WorkoutExerciseTimer,TimerIntervals,1137,de11aaee-8e2c-4b49-9666-22de4c6f8745,0,0,1,0,0,4c94b956-0c37-4863-93c2-34af39341ea9,,NULL,0,,,,entity,0,,0,OSEVT_cuh_WorkoutExerciseTimer,,
4860,OSUSR_cuh_WorkoutExercice,Timer,1137,ff521d7c-b533-4deb-90ff-b275c3bcaef8,0,0,1,0,0,e22873b2-37f4-4051-ab02-1dbdf0ee3d67,,NULL,0,,,,entity,0,,0,OSEVT_cuh_WorkoutExercice,,
4877,OSUSR_wvp_StaticTerm,StaticTermTest,1447,3c7cb4b4-cec9-4318-890f-33ba3274a34d,0,0,1,0,0,e035ac1d-2438-4dfa-898a-62f01dc29001,,NULL,0,062db4e3-4db2-4ff9-8f52-c91354565833,d083e309-7387-4a80-8020-76672f4a9749,7d2cd1b2-8af0-4fb6-9ce9-03a010845525,staticEntity,1,OSUSR_wvp__MLStaticTerm,0,OSEVT_wvp_StaticTerm,,
4878,OSUSR_wvp_CustomizedTerm,CustomizedTerm,1447,ecbbe2b4-ac7b-44b5-8a4b-4b184c0df2c6,0,0,1,0,0,b95ddb80-2aa9-43e9-b1e6-58826e2e3ad5,,NULL,0,,,,entity,0,,0,OSEVT_wvp_CustomizedTerm,,
4880,OSUSR_5ui_ReinstateCustomer,ReinstateCustomer,400,2bb06d23-1e78-4ba6-9f08-c9f48d6b33f5,0,0,1,0,0,fd57af6b-85d8-4f4e-b5f3-806bc85bee1d,"Auxiliar entity that contains all waivers asynchronous processes, which will run through the Waivers_AP BPT process",NULL,0,,,,entity,0,,0,OSEVT_5ui_ReinstateCustomer,,
4904,OSUSR_i35_ClassFilter,ClassFilter,1226,6d72f319-3644-4490-b06a-204d9efee948,0,0,1,0,0,ec1f7b19-b31e-4a7f-abb1-4e6204c8a428,"Saved class filters (program, coach) for filtering on schedule tab",NULL,0,,,,clientEntity,0,,0,OSEVT_i35_ClassFilter,,
4923,OSUSR_wct_RequestType,RequestType,1275,411da04b-c36b-4a8c-92a1-00b799be1630,0,0,1,0,0,69b4c93b-cd99-46d2-9799-c84faeb30767,"Contains all request types that are possible to be made by our Customers or Customer's Clients, that will run in the background",NULL,0,1b855af6-8430-42e7-a5ea-c1a07ef6bb88,7f7d64b8-5b31-4406-8c47-34a5cc61f996,c85ec12d-a4a9-405d-919e-4ae30b9fd76d,staticEntity,1,OSUSR_wct__MLRequestType,0,OSEVT_wct_RequestType,,
4924,OSUSR_wct_Request,Request,1275,f5346b01-8da5-4d06-a0b0-426272e23c1a,0,0,1,0,0,f44bb91d-7c0c-44f6-ba1d-b5dc4bcd1e20,Request data to be used in an Asynchronous Process,NULL,0,,,,entity,0,,0,OSEVT_wct_Request,,
4928,OSUSR_i35_ServiceFilter,ServiceFilter,1226,fc9ac716-d897-4d3b-a594-5de1cadfef63,0,0,1,0,0,970ef5ad-85e2-4fb1-a607-dca5f13d3d1c,Saved Service Filter on schedule tab by service id,NULL,0,,,,clientEntity,0,,0,OSEVT_i35_ServiceFilter,,
4929,OSUSR_5ui_SimpleSignInSort,SimpleSignInSort,400,1db7c334-f7ee-46cc-bb66-c0f9e134e239,0,0,1,0,0,b8be112c-1c33-416b-a1fa-d414ae8f3611,Different Sort types for Simple Sign In,NULL,0,5fbf4f25-8124-48b7-b3f0-49a14f044660,35026b84-15a7-42eb-a934-dae4fb8e6ad3,68e503a0-f7da-4795-8a4e-688040f14026,staticEntity,0,OSUSR_5ui__MLSimpleSignInSort,0,OSEVT_5ui_SimpleSignInSort,,
4933,OSUSR_3kb_PinPosition,PinPosition,1090,3f88b6de-5532-4b9c-ac94-d9cb7a8561ff,0,0,1,0,0,f0ae3ded-0d88-4f0b-96db-075fde804f24,,NULL,0,,,,staticEntity,0,,0,OSEVT_3kb_PinPosition,,
4945,OSUSR_8e7_MediaFolder,MediaFolder,768,e35ce022-2d7a-43c8-a0ea-165b24abcb37,0,0,1,0,0,512836f1-ea2d-47f5-81b1-fd1e49c25ee0,Stores the folder/category for a permission for CkBox,NULL,0,,,,entity,0,,0,OSEVT_8e7_MediaFolder,,
4949,OSUSR_8e7_FolderOrCategory1,FolderOrCategory,768,8ca54049-d89c-4d1d-a877-326155677ea6,0,0,1,0,0,580a8bd6-d5b9-4544-86f7-04a943c98a4a,contains Folder or Category values,NULL,0,33ddd26d-c881-4c53-8815-0be3a4fbeab4,ca8a6c98-ddb4-4c79-92d7-4ba4480fa53f,c0085808-e48e-4b58-8216-fee1d2569139,staticEntity,1,OSUSR_8e7__MLFolderOrCategory,0,OSEVT_8e7_FolderOrCategory1,,
4950,OSUSR_8e7_FolderPermissionsType1,FolderPermissionsType,768,f2dbe209-c7a5-4dd2-9fa3-d0da6d136f21,0,0,1,0,0,ae0bd10e-1d3f-4e77-8a61-938b18c5b5c4,Type of folder permissions for media library,NULL,0,f85d4429-d153-425d-bbd8-5bf1c523e7f4,1effda7a-c04d-4850-a6dc-b91f1a94f48f,47d40a9d-2345-476e-a62f-af30008bb1e4,staticEntity,1,OSUSR_8e7__MLFolderPermissionsType,0,OSEVT_8e7_FolderPermissionsType1,,
4968,OSUSR_2w6_EventToActivityTypeMapping,EventToActivityTypeMapping,840,1cb28080-69bb-4611-9d89-caa00540e7da,0,0,1,0,0,e59aca5e-52e7-4fd1-8a19-cd0a64cacaaa,,NULL,0,,,,entity,0,,0,OSEVT_2w6_EventToActivityTypeMapping,,
4969,OSUSR_i35_ReserveItAgainClass,ReserveItAgainClass,1226,f3ef652c-0521-4be9-877d-f7255130000b,0,0,1,0,0,1856dfd2-800a-40e4-b23a-5eac6043144d,Classes for Reserve It Again,NULL,0,,,,clientEntity,0,,0,OSEVT_i35_ReserveItAgainClass,,
4973,OSUSR_cv7_PublishEventFailure,PublishEventFailure,1492,3c103495-88a0-410a-9266-89da42216304,0,0,1,0,0,88b4ee82-e3ae-4a88-9d3f-b9194b832359,,NULL,0,,,,entity,0,,1,OSEVT_cv7_PublishEventFailure,,
4974,OSUSR_cv7_PublishEventBackup,PublishEventBackup,1492,a35016ac-0b86-4cc3-bd53-9f5283eb5f2f,0,0,1,0,0,06e5507d-fac0-4c5b-b392-43fbc576582f,,NULL,0,,,,entity,0,,1,OSEVT_cv7_PublishEventBackup,,
4978,OSUSR_78f_CUDAction,CUDAction_DeleteMe,1491,9c63e25f-64c1-4d08-80c6-2e3a773e9534,0,0,1,0,0,5414a44a-d640-46e3-919f-c73a45315f6c,"Create, Update, or Delete labels to be used when building Event JSON.",NULL,0,c4b411c0-2034-4c99-a154-f900ce1b6dea,363b0cb1-1514-43be-8b07-d6673fadacd5,b24baad5-3044-45c8-8dd1-757b817e502e,staticEntity,0,OSUSR_78f__MLCUDAction,0,OSEVT_78f_CUDAction,,
4984,OSUSR_fsz_InsertExample,InsertExample,1493,a8e042e9-ccb2-46df-b1f4-9d70e7b1d0a5,0,0,1,0,0,7139114c-f948-4345-97ab-9504367479f0,,NULL,0,,,,entity,0,,1,OSEVT_fsz_InsertExample,,
4985,OSUSR_fsz_StartExample,StartExample,1493,e035d333-2a0a-47f6-99dc-b8d420f0ffe6,0,0,1,0,0,138946cc-b67b-4e2c-8675-a2fceeb08672,,NULL,0,,,,entity,0,,1,OSEVT_fsz_StartExample,,
4986,OSUSR_f7r_BPT_Log,BPT_Log,1496,4e8f77c8-f65e-48fc-81d4-33e7b72ab2f1,0,0,1,0,0,ab0567a1-9f7b-4a6d-b1e9-2d4e07bdd7da,,NULL,0,,,,entity,0,,0,OSEVT_f7r_BPT_Log,,
4994,OSUSR_57f_ProcessStatus,ProcessStatus,1499,39b27140-288a-4752-8c12-5acaf950e0be,0,0,1,0,0,2cc47493-4ba9-483c-abf4-dc62578d9b44,Available statuses for an event being published.,NULL,0,c6649640-7dac-422d-b524-8c1f4f8e6f73,f8295af6-12fd-4c6c-9105-ce37537bc35e,9b789a70-500d-4646-ba93-384fa373a03b,staticEntity,0,OSUSR_57f__MLProcessStatus,0,OSEVT_57f_ProcessStatus,,
